0.313599, 0.524902, 0.812622, 13.305664, 13.305664, 13.305664
0.313599, 0.524902, 0.803955, 13.305664, 13.305664, 13.305664
0.380615, 0.524902, 0.803955, 11.230469, 11.230469, 11.230469
0.441162, 0.340088, 0.772095, 7.385254, 7.385254, 7.385254
0.530762, 0.32019, 0.691406, -8.056641, -8.056641, -8.056641
0.667114, 0.06189, 0.463257, -10.803223, -10.803223, -10.803223
0.667114, -0.110962, 0.463257, -10.803223, -10.803223, -10.803223
0.667114, -0.110962, 0.463257, -10.803223, -10.803223, -10.803223
0.656982, -0.110962, 0.845825, 0.854492, 0.854492, 0.854492
0.596924, 0.133179, 0.869995, 7.202148, 7.202148, 7.202148
0.558105, 0.359985, 0.869995, 26.794434, 26.794434, 26.794434
0.547119, 0.383911, 0.869995, 26.794434, 26.794434, 26.794434
0.547119, 0.383911, 0.673828, 26.794434, 26.794434, 26.794434
0.547119, 0.383911, 0.552979, 13.916016, 13.916016, 13.916016
0.599976, 0.16748, 0.267944, 13.183594, 13.183594, 13.183594
0.609619, 0.081543, 0.267944, -24.108887, -24.108887, -24.108887
0.654663, 0.028564, 0.267944, -24.108887, -24.108887, -24.108887
0.654663, 0.028564, 0.358887, -24.108887, -24.108887, -24.108887
0.654663, 0.028564, 0.480225, -5.432129, -5.432129, -5.432129
0.643311, 0.235596, 0.55957, 17.51709, 17.51709, 17.51709
0.637573, 0.43335, 0.55957, 31.677246, 31.677246, 31.677246
0.637573, 0.43335, 0.55957, 31.677246, 31.677246, 31.677246
0.643311, 0.43335, 0.464233, 31.677246, 31.677246, 31.677246
0.708618, 0.324829, 0.464233, 3.540039, 3.540039, 3.540039
0.759766, 0.01416, 0.464233, -2.075195, -2.075195, -2.075195
0.799316, 0.01416, 0.491821, -6.958008, -6.958008, -6.958008
0.8573, 0.01416, 0.623657, -6.958008, -6.958008, -6.958008
0.8573, 0.408203, 1.039062, -6.958008, -6.958008, -6.958008
0.821411, 0.441528, 1.039062, 10.131836, 10.131836, 10.131836
0.799316, 0.441528, 1.039062, 16.540527, 16.540527, 16.540527
0.780029, 0.441528, 0.883179, 33.569336, 33.569336, 33.569336
0.780029, 0.261597, 0.842285, 33.569336, 33.569336, 33.569336
0.780029, 0.079956, 0.842285, 16.540527, 16.540527, 16.540527
0.765503, 0.079956, 0.842285, 10.253906, 10.253906, 10.253906
0.765503, 0.079956, 0.913574, -3.051758, -3.051758, -3.051758
0.748657, 0.164062, 1.036865, -3.051758, -3.051758, -3.051758
0.594482, 0.164062, 1.037842, -3.051758, -3.051758, -3.051758
0.48999, 0.164062, 1.037842, 33.325195, 33.325195, 33.325195
0.403809, 0.15625, 1.036865, 33.325195, 33.325195, 33.325195
0.403809, 0.051514, 0.929688, 33.325195, 33.325195, 33.325195
0.403809, -0.107544, 0.882324, 26.000977, 26.000977, 26.000977
0.422607, -0.107544, 0.882324, 10.009766, 10.009766, 10.009766
0.422607, -0.107544, 0.882324, -3.845215, -3.845215, -3.845215
0.422607, -0.081909, 1.009888, -3.967285, -3.967285, -3.967285
0.365723, 0.082764, 1.122192, -3.967285, -3.967285, -3.967285
0.255981, 0.082764, 1.122192, -3.845215, -3.845215, -3.845215
0.222168, 0.082764, 1.122192, 21.179199, 21.179199, 21.179199
0.220825, -0.005615, 1.070923, 40.283203, 40.283203, 40.283203
0.220825, -0.143311, 0.88147, 40.283203, 40.283203, 40.283203
0.222168, -0.255493, 0.88147, 40.283203, 40.283203, 40.283203
0.264893, -0.380127, 0.88147, 1.342773, 1.342773, 1.342773
0.264893, -0.380127, 0.890747, -3.112793, -3.112793, -3.112793
0.264893, -0.380127, 0.99939, -3.479004, -3.479004, -3.479004
0.254883, -0.155273, 1.032593, -3.479004, -3.479004, -3.479004
0.1427, -0.155273, 1.032593, -3.479004, -3.479004, -3.479004
0.131714, -0.155273, 1.032593, 23.864746, 23.864746, 23.864746
0.124268, -0.25647, 0.934326, 23.864746, 23.864746, 23.864746
0.122803, -0.262451, 0.934326, 25.20752, 25.20752, 25.20752
0.122803, -0.540527, 0.934326, 23.864746, 23.864746, 23.864746
0.115845, -0.540527, 0.98645, 10.131836, 10.131836, 10.131836
0.115845, -0.262451, 1.01355, -7.995605, -7.995605, -7.995605
0.115845, -0.215942, 1.015137, -7.995605, -7.995605, -7.995605
0.047729, -0.215942, 1.015137, -7.995605, -7.995605, -7.995605
0.047729, -0.215942, 0.98645, -0.976562, -0.976562, -0.976562
0.041138, -0.255371, 0.977539, 13.671875, 13.671875, 13.671875
-0.053711, -0.255371, 0.880859, 18.676758, 18.676758, 18.676758
