ax,ay,az,gx,gy,gz
0.784805,0.105652,0.488806,2.470659,2.470659,2.470659,0.785027,0.10567,0.488838,2.482091,2.482091,2.482091,0.785259,0.105723,0.488885,2.427001,2.427001,2.427001,0.785477,0.105698,0.489086,2.369218,2.369218,2.369218,0.78569,0.10572,0.489325,2.425315,2.425315,2.425315,0.785841,0.105657,0.489703,2.392886,2.392886,2.392886,0.78587,0.105628,0.490231,2.204918,2.204918,2.204918,0.785819,0.105761,0.490843,2.006331,2.006331,2.006331,0.785579,0.10594,0.491491,2.078799,2.078799,2.078799,0.784959,0.106171,0.492202,1.971642,1.971642,1.971642,0.783911,0.106166,0.492899,2.219395,2.219395,2.219395,0.782584,0.106077,0.493658,2.218859,2.218859,2.218859,0.780889,0.106045,0.494196,2.076767,2.076767,2.076767,0.778555,0.106034,0.494605,2.029777,2.029777,2.029777,0.775786,0.10611,0.494884,1.840389,1.840389,1.840389,0.772553,0.106328,0.494918,1.577267,1.577267,1.577267,0.768866,0.106462,0.494723,1.214749,1.214749,1.214749,0.764885,0.106532,0.494315,0.11068,0.11068,0.11068,0.760577,0.106336,0.493803,-0.585577,-0.585577,-0.585577,0.756008,0.106014,0.493131,-0.999905,-0.999905,-0.999905,0.751164,0.105537,0.492077,0.469684,0.469684,0.469684,0.746112,0.104865,0.490946,1.620796,1.620796,1.620796,0.741,0.104346,0.489914,2.036587,2.036587,2.036587,0.73592,0.104038,0.489015,2.467422,2.467422,2.467422,0.730798,0.103721,0.488188,2.62676,2.62676,2.62676,0.725538,0.103617,0.487486,3.015915,3.015915,3.015915,0.72011,0.10361,0.487111,3.452531,3.452531,3.452531,0.714579,0.103665,0.487038,4.658023,4.658023,4.658023,0.70907,0.103681,0.487185,6.019241,6.019241,6.019241,0.703579,0.103683,0.487526,6.063772,6.063772,6.063772,0.698176,0.103593,0.488107,6.184972,6.184972,6.184972,0.693074,0.10356,0.488958,5.993627,5.993627,5.993627,0.688358,0.103483,0.489675,6.639329,6.639329,6.639329,0.684044,0.10346,0.490509,5.861585,5.861585,5.861585,0.680224,0.103381,0.491228,5.780712,5.780712,5.780712,0.676891,0.103257,0.49209,6.450642,6.450642,6.450642,0.673909,0.103089,0.492846,6.479647,6.479647,6.479647,0.671415,0.102957,0.493609,6.328724,6.328724,6.328724,0.669481,0.10278,0.494294,5.750421,5.750421,5.750421,0.667887,0.102574,0.494886,5.503834,5.503834,5.503834,0.666713,0.102335,0.495407,5.346364,5.346364,5.346364,0.665788,0.102063,0.495835,6.034616,6.034616,6.034616,0.665241,0.101815,0.496134,6.416074,6.416074,6.416074,0.664968,0.101586,0.496339,6.252901,6.252901,6.252901,0.665093,0.101362,0.496518,6.23104,6.23104,6.23104,0.665359,0.101139,0.49667,6.071935,6.071935,6.071935,0.665819,0.100934,0.496832,5.765792,5.765792,5.765792,0.666313,0.100734,0.496975,5.60276,5.60276,5.60276,0.666817,0.100438,0.497123,5.517831,5.517831,5.517831,0.667315,0.100183,0.497257,5.252357,5.252357,5.252357,0.667826,0.099905,0.497344,5.197319,5.197319,5.197319,0.668311,0.099642,0.4974,4.553245,4.553245,4.553245,0.668848,0.099428,0.497429,4.451569,4.451569,4.451569,0.669431,0.099421,0.49761,3.48494,3.48494,3.48494,0.670071,0.099331,0.497733,3.570357,3.570357,3.570357,0.670666,0.09929,0.497875,3.024927,3.024927,3.024927,0.671199,0.099235,0.497974,3.038261,3.038261,3.038261,0.671759,0.099156,0.498059,3.444651,3.444651,3.444651,0.672342,0.099089,0.49819,3.636579,3.636579,3.636579,0.672924,0.099017,0.498291,4.092856,4.092856,4.092856,0.673516,0.099002,0.498353,4.537913,4.537913,4.537913,0.674084,0.098905,0.498446,4.245838,4.245838,4.245838,0.674647,0.098819,0.498532,3.928584,3.928584,3.928584,0.675138,0.098737,0.498589,3.764316,3.764316,3.764316,0.675712,0.098648,0.498649,3.714028,3.714028,3.714028,0.676301,0.098562,0.498704,3.732064,3.732064,3.732064,0.676888,0.098479,0.498749,3.286052,3.286052,3.286052,0.677456,0.098393,0.498809,3.310812,3.310812,3.310812,0.678025,0.098313,0.498855,3.313298,3.313298,3.313298,0.678721,0.098216,0.49891,3.181259,3.181259,3.181259,0.679294,0.098109,0.49895,3.1319,3.1319,3.1319,0.679865,0.098024,0.499015,3.133926,3.133926,3.133926,0.680428,0.097929,0.499067,2.992204,2.992204,2.992204,0.681005,0.097842,0.49911,2.86382,2.86382,2.86382,0.681573,0.09775,0.49916,2.872309,2.872309,2.872309,0.682145,0.097657,0.49921,2.827207,2.827207,2.827207,0.682726,0.09755,0.499246,2.75198,2.75198,2.75198,0.683296,0.097471,0.499281,2.719064,2.719064,2.719064,0.683861,0.097385,0.499328,2.676269,2.676269,2.676269,0.684419,0.097319,0.499381,2.695631,2.695631,2.695631,0.684968,0.097237,0.499427,2.656154,2.656154,2.656154,0.685538,0.097165,0.499472,2.661724,2.661724,2.661724,0.686106,0.09708,0.499521,2.630041,2.630041,2.630041,0.686666,0.097004,0.499556,2.610799,2.610799,2.610799,0.687226,0.096932,0.499593,2.635976,2.635976,2.635976,0.687777,0.09686,0.499645,2.601424,2.601424,2.601424,0.688351,0.096782,0.499678,2.604141,2.604141,2.604141,0.688905,0.096709,0.49972,2.602868,2.602868,2.602868,0.689442,0.096628,0.499756,2.573861,2.573861,2.573861,0.689989,0.096542,0.499787,2.564451,2.564451,2.564451,0.690528,0.096466,0.499814,2.504098,2.504098,2.504098,0.691062,0.096402,0.499843,2.491677,2.491677,2.491677,0.691608,0.096319,0.499873,2.495435,2.495435,2.495435,0.692159,0.096248,0.499896,2.485536,2.485536,2.485536,0.692703,0.096179,0.499919,2.461331,2.461331,2.461331,0.693241,0.096104,0.499937,2.413869,2.413869,2.413869,0.693785,0.096036,0.499963,2.390432,2.390432,2.390432,0.694337,0.095963,0.499986,2.375892,2.375892,2.375892,0.694873,0.095898,0.500012,2.361995,2.361995,2.361995,0.695418,0.095823,0.500039,2.342589,2.342589,2.342589,0.695945,0.095756,0.500054,2.317936,2.317936,2.317936
